OrderID,OrderDate,Category,Region,Supplier,Warehouse,ShipMode,UnitsOrdered,UnitCost,LeadTimeDays,UnitPrice,UnitsShipped,BackorderUnits,ReorderPoint,ShippingDays,Revenue,COGS,Profit,StockoutFlag,OnTimeFlag,OrderMonth
1002875,2025-02-26,Apparel,East,Supplier B,WH-West,Standard,1,90.4,16,144.37,1,0,24,18,144.37,90.4,53.97,0,0,2025-02
1005488,2025-02-26,Home & Kitchen,South,Supplier A,WH-West,Standard,2,349.78,4,440.61,1,1,10,4,440.61,349.78,90.83,1,1,2025-02
1003214,2025-02-27,Office Supplies,East,Supplier D,WH-South,Standard,17,117.77,9,190.94,15,2,27,10,2864.1,1766.55,1097.55,1,1,2025-02
1005506,2025-02-27,Office Supplies,West,Supplier B,WH-West,Express,23,108.78,7,164.23,21,2,62,7,3448.83,2284.38,1164.45,1,0,2025-02
1001936,2025-02-27,Office Supplies,East,Supplier D,WH-North,Standard,22,320.49,8,392.38,20,2,63,7,7847.6,6409.8,1437.8,1,1,2025-02
1001203,2025-02-27,Electronics,South,Supplier C,WH-East,Standard,20,85.7,10,141.67,18,2,21,10,2550.06,1542.6,1007.46,1,1,2025-02
1005018,2025-02-27,Apparel,South,Supplier D,WH-North,Standard,8,141.7,14,229.55,7,1,37,14,1606.85,991.9,614.95,1,0,2025-02
1005203,2025-02-27,Apparel,West,Supplier A,WH-West,Express,16,417.97,16,606.43,16,0,22,16,9702.88,6687.52,3015.36,0,0,2025-02
1005763,2025-02-27,Home & Kitchen,South,Supplier A,WH-West,Standard,20,243.89,13,305.19,20,0,44,14,6103.8,4877.8,1226.0,0,0,2025-02
1003092,2025-02-27,Apparel,East,Supplier C,WH-West,Standard,19,330.16,12,475.21,19,0,21,10,9028.99,6273.04,2755.95,0,1,2025-02
1003167,2025-02-27,Electronics,South,Supplier C,WH-South,Express,24,352.47,14,525.68,22,2,27,15,11564.96,7754.34,3810.62,1,0,2025-02
1004890,2025-02-28,Office Supplies,South,Supplier D,WH-West,Same Day,13,152.49,6,207.29,12,1,47,8,2487.48,1829.88,657.6,1,0,2025-02
1001783,2025-02-28,Office Supplies,North,Supplier A,WH-South,Standard,21,189.69,15,328.99,21,0,31,14,6908.79,3983.49,2925.3,0,0,2025-02
1002492,2025-02-28,Electronics,East,Supplier E,WH-South,Standard,24,135.62,9,232.61,19,5,48,11,4419.59,2576.78,1842.81,1,1,2025-02
1004301,2025-02-28,Home & Kitchen,North,Supplier D,WH-North,Express,7,237.27,6,333.46,7,0,19,5,2334.22,1660.89,673.33,0,1,2025-02
1000922,2025-02-28,Office Supplies,South,Supplier C,WH-North,Express,3,47.21,6,77.76,2,1,58,8,155.52,94.42,61.1,1,0,2025-02
1004636,2025-02-28,Home & Kitchen,West,Supplier B,WH-West,Same Day,15,69.99,10,117.41,13,2,60,11,1526.33,909.87,616.46,1,0,2025-02
1004523,2025-02-28,Electronics,West,Supplier E,WH-East,Standard,3,307.99,8,424.75,3,0,44,9,1274.25,923.97,350.28,0,1,2025-02
1002858,2025-02-28,Office Supplies,South,Supplier A,WH-North,Express,16,329.72,11,392.62,15,1,46,11,5889.3,4945.8,943.5,1,0,2025-02
1002242,2025-02-28,Home & Kitchen,West,Supplier D,WH-West,Standard,20,150.29,5,198.94,20,0,58,6,3978.8,3005.8,973.0,0,1,2025-02
1004526,2025-03-01,Home & Kitchen,South,Supplier E,WH-West,Standard,13,174.41,7,282.6,13,0,21,6,3673.8,2267.33,1406.47,0,1,2025-03
1003100,2025-03-01,Electronics,West,Supplier C,WH-South,Express,8,357.15,6,448.8,8,0,31,4,3590.4,2857.2,733.2,0,1,2025-03
1001465,2025-03-01,Electronics,East,Supplier C,WH-West,Express,19,220.97,7,307.87,15,4,79,7,4618.05,3314.55,1303.5,1,0,2025-03
1005386,2025-03-01,Office Supplies,South,Supplier D,WH-South,Express,7,334.49,5,584.45,7,0,72,5,4091.15,2341.43,1749.72,0,1,2025-03
1001624,2025-03-01,Health & Beauty,West,Supplier A,WH-South,Standard,9,368.36,15,429.24,7,2,26,13,3004.68,2578.52,426.16,1,0,2025-03
1002841,2025-03-01,Home & Kitchen,East,Supplier A,WH-East,Standard,7,123.86,15,211.88,7,0,12,17,1483.16,867.02,616.14,0,0,2025-03
1002778,2025-03-01,Office Supplies,South,Supplier B,WH-South,Standard,22,377.88,6,441.58,21,1,55,8,9273.18,7935.48,1337.7,1,1,2025-03
1005650,2025-03-02,Office Supplies,North,Supplier C,WH-North,Standard,21,324.18,4,554.59,19,2,21,3,10537.21,6159.42,4377.79,1,1,2025-03
1002026,2025-03-02,Home & Kitchen,East,Supplier B,WH-South,Express,3,372.29,12,479.21,3,0,68,11,1437.63,1116.87,320.76,0,0,2025-03
1002002,2025-03-02,Electronics,East,Supplier B,WH-West,Standard,24,449.29,14,537.45,22,2,47,14,11823.9,9884.38,1939.52,1,0,2025-03
1002936,2025-03-02,Apparel,North,Supplier A,WH-West,Standard,21,328.63,14,554.47,20,1,29,15,11089.4,6572.6,4516.8,1,0,2025-03
1003963,2025-03-02,Health & Beauty,West,Supplier B,WH-North,Standard,14,13.5,12,22.46,13,1,26,13,291.98,175.5,116.48,1,0,2025-03
1005933,2025-03-02,Health & Beauty,North,Supplier A,WH-South,Standard,20,334.89,2,405.7,18,2,58,4,7302.6,6028.02,1274.58,1,1,2025-03
1002109,2025-03-02,Office Supplies,East,Supplier E,WH-North,Standard,3,137.77,2,193.02,1,2,34,4,193.02,137.77,55.25,1,1,2025-03
1000503,2025-03-02,Health & Beauty,North,Supplier D,WH-South,Standard,3,428.32,14,713.17,3,0,74,16,2139.51,1284.96,854.55,0,0,2025-03
1003370,2025-03-02,Apparel,North,Supplier A,WH-South,Standard,12,143.22,9,211.49,11,1,57,10,2326.39,1575.42,750.97,1,1,2025-03
1003680,2025-03-03,Electronics,East,Supplier A,WH-West,Express,1,128.41,4,210.98,1,0,34,6,210.98,128.41,82.57,0,0,2025-03
1003914,2025-03-03,Electronics,North,Supplier A,WH-East,Standard,3,243.07,8,288.62,3,0,59,10,865.86,729.21,136.65,0,1,2025-03
1001815,2025-03-03,Electronics,East,Supplier E,WH-East,Express,13,51.41,14,59.94,10,3,75,12,599.4,514.1,85.3,1,0,2025-03
1005054,2025-03-03,Health & Beauty,North,Supplier E,WH-West,Standard,22,346.11,15,499.7,22,0,65,15,10993.4,7614.42,3378.98,0,0,2025-03
1000062,2025-03-03,Office Supplies,East,Supplier C,WH-East,Standard,6,410.77,6,520.16,5,1,12,7,2600.8,2053.85,546.95,1,1,2025-03
1002247,2025-03-03,Electronics,South,Supplier C,WH-West,Same Day,8,431.85,3,702.77,7,1,37,5,4919.39,3022.95,1896.44,1,0,2025-03
1002004,2025-03-03,Home & Kitchen,East,Supplier D,WH-North,Standard,18,181.51,17,210.01,15,3,34,17,3150.15,2722.65,427.5,1,0,2025-03
1004225,2025-03-03,Health & Beauty,West,Supplier B,WH-East,Express,8,181.46,16,269.28,7,1,21,17,1884.96,1270.22,614.74,1,0,2025-03
1004645,2025-03-04,Electronics,South,Supplier B,WH-South,Standard,7,215.84,9,369.83,7,0,40,8,2588.81,1510.88,1077.93,0,1,2025-03
1005467,2025-03-04,Home & Kitchen,West,Supplier A,WH-East,Standard,4,235.32,4,407.4,3,1,12,4,1222.2,705.96,516.24,1,1,2025-03
1005975,2025-03-04,Electronics,East,Supplier D,WH-South,Standard,23,200.46,13,306.5,21,2,39,12,6436.5,4209.66,2226.84,1,1,2025-03
1002340,2025-03-04,Office Supplies,North,Supplier C,WH-North,Standard,22,288.25,16,395.48,19,3,68,16,7514.12,5476.75,2037.37,1,0,2025-03
1001199,2025-03-04,Apparel,South,Supplier C,WH-North,Express,7,199.39,15,260.35,6,1,54,15,1562.1,1196.34,365.76,1,0,2025-03
1004706,2025-03-04,Office Supplies,West,Supplier E,WH-East,Standard,3,368.92,17,600.54,3,0,60,17,1801.62,1106.76,694.86,0,0,2025-03
1003334,2025-03-04,Electronics,North,Supplier A,WH-North,Express,18,180.4,16,291.09,16,2,74,15,4657.44,2886.4,1771.04,1,0,2025-03
1005404,2025-03-04,Office Supplies,South,Supplier C,WH-East,Standard,12,347.01,7,440.64,11,1,46,7,4847.04,3817.11,1029.93,1,1,2025-03
1001494,2025-03-04,Electronics,North,Supplier B,WH-South,Express,8,100.54,10,175.46,7,1,12,8,1228.22,703.78,524.44,1,0,2025-03
1001697,2025-03-05,Apparel,East,Supplier A,WH-South,Standard,4,252.99,2,403.4,4,0,12,1,1613.6,1011.96,601.64,0,1,2025-03
1003395,2025-03-05,Electronics,East,Supplier A,WH-West,Standard,9,298.41,5,466.78,8,1,13,5,3734.24,2387.28,1346.96,1,1,2025-03
1001736,2025-03-05,Apparel,East,Supplier D,WH-North,Express,5,234.08,3,342.89,5,0,19,3,1714.45,1170.4,544.05,0,1,2025-03
1004904,2025-03-05,Home & Kitchen,East,Supplier C,WH-North,Standard,20,156.34,3,256.54,19,1,60,1,4874.26,2970.46,1903.8,1,1,2025-03
1005591,2025-03-06,Health & Beauty,South,Supplier C,WH-South,Express,12,324.92,5,522.9,11,1,35,5,5751.9,3574.12,2177.78,1,1,2025-03
1003272,2025-03-06,Electronics,West,Supplier E,WH-South,Standard,16,387.53,14,606.68,14,2,56,12,8493.52,5425.42,3068.1,1,1,2025-03
1003706,2025-03-06,Electronics,East,Supplier A,WH-East,Standard,4,45.93,4,64.59,3,1,53,6,193.77,137.79,55.98,1,1,2025-03
1003166,2025-03-06,Apparel,East,Supplier E,WH-South,Express,14,85.39,5,142.8,14,0,49,7,1999.2,1195.46,803.74,0,0,2025-03
1003418,2025-03-06,Office Supplies,West,Supplier B,WH-North,Standard,21,184.46,10,300.86,20,1,69,12,6017.2,3689.2,2328.0,1,1,2025-03
1005630,2025-03-06,Apparel,West,Supplier E,WH-East,Standard,10,26.39,15,35.62,10,0,23,15,356.2,263.9,92.3,0,0,2025-03
1001142,2025-03-06,Apparel,South,Supplier B,WH-East,Standard,24,405.4,2,590.03,22,2,59,3,12980.66,8918.8,4061.86,1,1,2025-03
1002203,2025-03-07,Home & Kitchen,South,Supplier C,WH-West,Express,4,52.96,16,84.06,4,0,69,17,336.24,211.84,124.4,0,0,2025-03
1001502,2025-03-07,Office Supplies,East,Supplier E,WH-South,Same Day,8,26.84,16,37.82,8,0,61,16,302.56,214.72,87.84,0,0,2025-03
1003142,2025-03-07,Office Supplies,South,Supplier B,WH-West,Standard,10,245.89,5,343.85,10,0,10,5,3438.5,2458.9,979.6,0,1,2025-03
1002739,2025-03-07,Home & Kitchen,South,Supplier A,WH-North,Express,18,271.04,12,449.26,17,1,65,12,7637.42,4607.68,3029.74,1,0,2025-03
1005448,2025-03-07,Office Supplies,East,Supplier A,WH-South,Standard,19,136.72,2,214.79,16,3,51,4,3436.64,2187.52,1249.12,1,1,2025-03
1000474,2025-03-07,Electronics,East,Supplier C,WH-West,Standard,22,119.56,12,189.02,21,1,71,11,3969.42,2510.76,1458.66,1,1,2025-03
1003217,2025-03-07,Electronics,South,Supplier B,WH-West,Standard,6,372.65,8,582.57,6,0,44,7,3495.42,2235.9,1259.52,0,1,2025-03
1004600,2025-03-08,Apparel,West,Supplier C,WH-East,Standard,22,325.09,5,393.7,22,0,40,4,8661.4,7151.98,1509.42,0,1,2025-03
1004083,2025-03-08,Apparel,East,Supplier C,WH-West,Standard,13,139.31,2,196.71,12,1,20,2,2360.52,1671.72,688.8,1,1,2025-03
1005312,2025-03-08,Apparel,East,Supplier B,WH-East,Standard,14,85.87,15,99.7,13,1,53,16,1296.1,1116.31,179.79,1,0,2025-03
1004836,2025-03-08,Apparel,East,Supplier E,WH-South,Standard,16,171.96,10,288.38,16,0,44,12,4614.08,2751.36,1862.72,0,1,2025-03
1003846,2025-03-09,Apparel,North,Supplier C,WH-South,Standard,6,168.04,8,225.05,6,0,45,9,1350.3,1008.24,342.06,0,1,2025-03
1003386,2025-03-09,Apparel,West,Supplier B,WH-North,Standard,11,50.89,9,71.02,9,2,67,10,639.18,458.01,181.17,1,1,2025-03
1005297,2025-03-09,Apparel,West,Supplier E,WH-North,Standard,17,223.24,17,298.48,17,0,32,16,5074.16,3795.08,1279.08,0,0,2025-03
1004906,2025-03-09,Home & Kitchen,North,Supplier B,WH-West,Express,2,71.07,10,82.51,2,0,76,10,165.02,142.14,22.88,0,0,2025-03
1003006,2025-03-09,Health & Beauty,West,Supplier C,WH-South,Standard,7,71.65,2,113.28,6,1,75,1,679.68,429.9,249.78,1,1,2025-03
1004908,2025-03-09,Electronics,East,Supplier B,WH-East,Standard,13,354.4,4,552.87,13,0,72,4,7187.31,4607.2,2580.11,0,1,2025-03
1000785,2025-03-10,Electronics,East,Supplier A,WH-East,Standard,20,310.65,2,475.44,19,1,46,1,9033.36,5902.35,3131.01,1,1,2025-03
1005774,2025-03-10,Apparel,West,Supplier D,WH-South,Standard,21,346.8,15,526.43,19,2,30,15,10002.17,6589.2,3412.97,1,0,2025-03
1000462,2025-03-10,Office Supplies,East,Supplier E,WH-East,Standard,10,47.84,2,63.9,8,2,30,1,511.2,382.72,128.48,1,1,2025-03
1002892,2025-03-10,Office Supplies,West,Supplier E,WH-East,Express,4,380.91,5,476.33,4,0,47,6,1905.32,1523.64,381.68,0,0,2025-03
1005925,2025-03-10,Home & Kitchen,West,Supplier B,WH-East,Standard,23,304.67,4,383.93,21,2,10,6,8062.53,6398.07,1664.46,1,1,2025-03
1002592,2025-03-10,Office Supplies,North,Supplier A,WH-South,Standard,3,218.77,4,350.07,3,0,74,3,1050.21,656.31,393.9,0,1,2025-03
1003452,2025-03-10,Electronics,North,Supplier D,WH-North,Express,20,130.71,10,175.64,19,1,47,12,3337.16,2483.49,853.67,1,0,2025-03
1002521,2025-03-10,Home & Kitchen,South,Supplier C,WH-South,Express,21,126.35,4,204.53,17,4,49,4,3477.01,2147.95,1329.06,1,1,2025-03
1004652,2025-03-10,Electronics,West,Supplier D,WH-South,Express,24,39.35,8,56.7,21,3,69,6,1190.7,826.35,364.35,1,0,2025-03
1001192,2025-03-10,Office Supplies,South,Supplier B,WH-South,Standard,13,383.63,4,666.57,13,0,71,5,8665.41,4987.19,3678.22,0,1,2025-03
1001390,2025-03-10,Home & Kitchen,West,Supplier E,WH-East,Standard,3,66.67,11,99.29,2,1,40,10,198.58,133.34,65.24,1,1,2025-03
1000792,2025-03-10,Health & Beauty,South,Supplier A,WH-West,Standard,10,314.72,7,548.22,9,1,40,7,4933.98,2832.48,2101.5,1,1,2025-03
1000967,2025-03-10,Apparel,West,Supplier C,WH-North,Standard,2,360.53,3,565.1,1,1,52,5,565.1,360.53,204.57,1,1,2025-03
1000002,2025-03-11,Home & Kitchen,East,Supplier C,WH-North,Standard,22,348.56,10,586.16,22,0,52,9,12895.52,7668.32,5227.2,0,1,2025-03
1005631,2025-03-11,Apparel,East,Supplier E,WH-West,Standard,7,50.95,11,83.26,6,1,43,13,499.56,305.7,193.86,1,0,2025-03
1004404,2025-03-11,Apparel,South,Supplier A,WH-West,Standard,4,249.66,3,288.19,4,0,24,2,1152.76,998.64,154.12,0,1,2025-03
1002367,2025-03-11,Apparel,West,Supplier E,WH-West,Express,2,40.97,15,63.02,1,1,51,14,63.02,40.97,22.05,1,0,2025-03
1002932,2025-03-11,Home & Kitchen,South,Supplier B,WH-West,Standard,5,173.47,4,265.51,5,0,35,5,1327.55,867.35,460.2,0,1,2025-03
1002533,2025-03-11,Health & Beauty,South,Supplier D,WH-North,Express,5,334.61,3,564.0,5,0,63,3,2820.0,1673.05,1146.95,0,1,2025-03
1002480,2025-03-11,Health & Beauty,South,Supplier E,WH-North,Standard,22,61.17,8,106.16,20,2,58,10,2123.2,1223.4,899.8,1,1,2025-03
1004147,2025-03-11,Home & Kitchen,South,Supplier A,WH-South,Same Day,17,28.37,4,45.18,16,1,64,4,722.88,453.92,268.96,1,0,2025-03
1001146,2025-03-11,Electronics,South,Supplier D,WH-East,Express,2,295.57,7,432.87,2,0,67,7,865.74,591.14,274.6,0,0,2025-03
1002624,2025-03-11,Apparel,North,Supplier B,WH-South,Same Day,16,115.03,8,156.58,16,0,59,7,2505.28,1840.48,664.8,0,0,2025-03
1001628,2025-03-12,Apparel,South,Supplier D,WH-South,Standard,8,67.24,3,115.36,8,0,65,3,922.88,537.92,384.96,0,1,2025-03
1000932,2025-03-12,Electronics,North,Supplier C,WH-South,Standard,6,275.74,16,407.08,6,0,42,15,2442.48,1654.44,788.04,0,0,2025-03
1002686,2025-03-12,Apparel,South,Supplier B,WH-North,Standard,20,138.88,6,176.49,18,2,54,5,3176.82,2499.84,676.98,1,1,2025-03
1000745,2025-03-12,Home & Kitchen,South,Supplier D,WH-West,Standard,6,410.93,4,486.11,5,1,48,5,2430.55,2054.65,375.9,1,1,2025-03
1004773,2025-03-12,Office Supplies,West,Supplier C,WH-South,Standard,9,281.3,2,388.68,9,0,56,1,3498.12,2531.7,966.42,0,1,2025-03
1003115,2025-03-12,Apparel,East,Supplier C,WH-North,Same Day,2,400.0,12,686.37,2,0,35,14,1372.74,800.0,572.74,0,0,2025-03
1005881,2025-03-12,Electronics,East,Supplier B,WH-East,Standard,17,26.94,5,37.92,16,1,65,3,606.72,431.04,175.68,1,1,2025-03
1003617,2025-03-12,Apparel,East,Supplier E,WH-West,Standard,17,411.74,15,675.86,17,0,49,17,11489.62,6999.58,4490.04,0,0,2025-03
1005365,2025-03-13,Health & Beauty,South,Supplier D,WH-East,Same Day,2,123.5,12,170.84,2,0,36,11,341.68,247.0,94.68,0,0,2025-03
1004925,2025-03-13,Health & Beauty,South,Supplier A,WH-South,Standard,18,233.61,6,378.31,18,0,12,8,6809.58,4204.98,2604.6,0,1,2025-03
1003878,2025-03-13,Home & Kitchen,West,Supplier A,WH-North,Standard,15,245.3,17,353.9,15,0,16,17,5308.5,3679.5,1629.0,0,0,2025-03
1003995,2025-03-13,Home & Kitchen,East,Supplier D,WH-West,Express,21,129.3,14,192.86,20,1,43,16,3857.2,2586.0,1271.2,1,0,2025-03
1000771,2025-03-13,Apparel,East,Supplier D,WH-West,Standard,20,97.37,5,157.38,20,0,75,3,3147.6,1947.4,1200.2,0,1,2025-03
1003329,2025-03-13,Health & Beauty,East,Supplier B,WH-West,Standard,2,46.33,3,58.63,2,0,16,3,117.26,92.66,24.6,0,1,2025-03
1005973,2025-03-13,Home & Kitchen,West,Supplier A,WH-West,Standard,9,129.03,3,210.98,9,0,72,2,1898.82,1161.27,737.55,0,1,2025-03
1003748,2025-03-13,Apparel,North,Supplier C,WH-East,Standard,4,96.22,5,147.62,3,1,14,6,442.86,288.66,154.2,1,1,2025-03
1000326,2025-03-13,Home & Kitchen,East,Supplier C,WH-West,Express,13,369.31,11,490.55,11,2,64,11,5396.05,4062.41,1333.64,1,0,2025-03
1003169,2025-03-13,Home & Kitchen,North,Supplier D,WH-South,Standard,18,295.9,2,515.98,17,1,10,1,8771.66,5030.3,3741.36,1,1,2025-03
1004316,2025-03-14,Electronics,North,Supplier B,WH-East,Express,5,177.64,17,291.46,5,0,33,17,1457.3,888.2,569.1,0,0,2025-03
1005029,2025-03-14,Office Supplies,East,Supplier C,WH-West,Standard,22,238.71,4,372.69,20,2,21,6,7453.8,4774.2,2679.6,1,1,2025-03
1005062,2025-03-14,Health & Beauty,East,Supplier D,WH-East,Standard,14,61.65,10,92.33,12,2,62,8,1107.96,739.8,368.16,1,1,2025-03
1004937,2025-03-14,Health & Beauty,East,Supplier B,WH-East,Standard,14,414.31,2,713.78,13,1,70,1,9279.14,5386.03,3893.11,1,1,2025-03
1000229,2025-03-14,Home & Kitchen,East,Supplier E,WH-South,Standard,22,125.64,6,167.91,19,3,13,7,3190.29,2387.16,803.13,1,1,2025-03
1002191,2025-03-14,Office Supplies,South,Supplier A,WH-South,Standard,14,192.6,4,336.91,14,0,46,4,4716.74,2696.4,2020.34,0,1,2025-03
1005927,2025-03-14,Electronics,South,Supplier C,WH-East,Express,12,181.08,13,219.98,10,2,65,12,2199.8,1810.8,389.0,1,0,2025-03
1005377,2025-03-14,Electronics,West,Supplier B,WH-North,Standard,11,374.96,15,606.1,9,2,61,14,5454.9,3374.64,2080.26,1,0,2025-03
1005807,2025-03-15,Health & Beauty,South,Supplier A,WH-North,Standard,2,375.98,7,654.19,1,1,16,7,654.19,375.98,278.21,1,1,2025-03
1003380,2025-03-15,Electronics,South,Supplier E,WH-East,Standard,23,397.57,12,599.75,22,1,68,11,13194.5,8746.54,4447.96,1,1,2025-03
1005922,2025-03-15,Electronics,East,Supplier C,WH-North,Express,4,54.73,5,78.69,4,0,64,7,314.76,218.92,95.84,0,0,2025-03
1001484,2025-03-15,Apparel,East,Supplier C,WH-North,Same Day,11,381.33,2,607.75,10,1,15,2,6077.5,3813.3,2264.2,1,1,2025-03
1003357,2025-03-15,Apparel,North,Supplier E,WH-South,Standard,24,138.61,13,219.72,23,1,16,11,5053.56,3188.03,1865.53,1,1,2025-03
1001512,2025-03-15,Home & Kitchen,South,Supplier B,WH-East,Standard,8,22.53,14,38.69,7,1,38,12,270.83,157.71,113.12,1,1,2025-03
1001715,2025-03-15,Health & Beauty,West,Supplier E,WH-East,Standard,19,31.64,7,46.85,17,2,46,7,796.45,537.88,258.57,1,1,2025-03
1003660,2025-03-16,Home & Kitchen,South,Supplier A,WH-West,Express,7,344.89,11,410.01,7,0,59,11,2870.07,2414.23,455.84,0,0,2025-03
1005660,2025-03-16,Office Supplies,North,Supplier C,WH-South,Same Day,7,440.07,17,751.63,7,0,22,16,5261.41,3080.49,2180.92,0,0,2025-03
1005684,2025-03-16,Health & Beauty,East,Supplier E,WH-West,Standard,6,391.84,13,490.81,6,0,33,13,2944.86,2351.04,593.82,0,0,2025-03
1001069,2025-03-16,Health & Beauty,North,Supplier C,WH-South,Express,22,63.67,15,77.26,21,1,30,13,1622.46,1337.07,285.39,1,0,2025-03
1003211,2025-03-16,Apparel,South,Supplier D,WH-North,Standard,1,91.81,6,129.56,1,0,19,6,129.56,91.81,37.75,0,1,2025-03
1000674,2025-03-16,Home & Kitchen,South,Supplier B,WH-West,Standard,20,317.2,14,446.74,16,4,72,12,7147.84,5075.2,2072.64,1,1,2025-03
1003858,2025-03-16,Apparel,North,Supplier C,WH-East,Same Day,22,315.04,10,498.39,20,2,54,9,9967.8,6300.8,3667.0,1,0,2025-03
1000962,2025-03-16,Health & Beauty,East,Supplier A,WH-South,Standard,10,150.97,15,174.86,8,2,55,16,1398.88,1207.76,191.12,1,0,2025-03
1005908,2025-03-16,Electronics,South,Supplier B,WH-East,Standard,23,113.12,10,147.86,21,2,34,11,3105.06,2375.52,729.54,1,1,2025-03
1002827,2025-03-16,Office Supplies,East,Supplier B,WH-West,Standard,21,441.79,3,720.46,19,2,40,3,13688.74,8394.01,5294.73,1,1,2025-03
1002213,2025-03-16,Office Supplies,West,Supplier B,WH-South,Standard,15,100.11,2,123.5,14,1,27,4,1729.0,1401.54,327.46,1,1,2025-03
1004841,2025-03-17,Home & Kitchen,North,Supplier A,WH-South,Standard,2,79.03,17,124.85,1,1,69,17,124.85,79.03,45.82,1,0,2025-03
1003057,2025-03-17,Electronics,East,Supplier C,WH-South,Standard,8,120.63,6,158.86,6,2,58,6,953.16,723.78,229.38,1,1,2025-03
1002541,2025-03-17,Apparel,East,Supplier A,WH-South,Standard,9,312.04,2,413.51,8,1,45,2,3308.08,2496.32,811.76,1,1,2025-03
1000201,2025-03-17,Apparel,South,Supplier B,WH-West,Standard,18,371.84,5,572.06,12,6,26,3,6864.72,4462.08,2402.64,1,1,2025-03
1004722,2025-03-17,Apparel,South,Supplier D,WH-South,Express,11,291.16,3,439.89,7,4,53,5,3079.23,2038.12,1041.11,1,1,2025-03
1001303,2025-03-17,Electronics,West,Supplier C,WH-North,Standard,24,245.83,16,358.59,22,2,79,16,7888.98,5408.26,2480.72,1,0,2025-03
1002269,2025-03-17,Home & Kitchen,North,Supplier A,WH-South,Standard,11,163.4,6,234.59,8,3,23,7,1876.72,1307.2,569.52,1,1,2025-03
1000487,2025-03-17,Apparel,North,Supplier C,WH-West,Same Day,8,332.47,15,464.08,7,1,53,17,3248.56,2327.29,921.27,1,0,2025-03
1003389,2025-03-18,Office Supplies,East,Supplier B,WH-East,Express,12,168.66,9,220.33,12,0,73,11,2643.96,2023.92,620.04,0,0,2025-03
1004137,2025-03-18,Home & Kitchen,South,Supplier C,WH-East,Standard,5,45.6,12,62.8,5,0,72,13,314.0,228.0,86.0,0,0,2025-03
1004340,2025-03-18,Health & Beauty,East,Supplier C,WH-West,Standard,5,426.97,14,605.24,3,2,64,15,1815.72,1280.91,534.81,1,0,2025-03
1000928,2025-03-18,Office Supplies,East,Supplier B,WH-South,Standard,14,237.26,8,331.83,14,0,45,7,4645.62,3321.64,1323.98,0,1,2025-03
1005941,2025-03-18,Health & Beauty,South,Supplier B,WH-East,Same Day,24,436.88,14,751.17,23,1,14,14,17276.91,10048.24,7228.67,1,0,2025-03
1003077,2025-03-18,Office Supplies,South,Supplier C,WH-West,Standard,10,180.51,10,298.75,9,1,35,11,2688.75,1624.59,1064.16,1,1,2025-03
1003518,2025-03-18,Home & Kitchen,North,Supplier C,WH-North,Standard,7,379.97,15,626.76,7,0,14,15,4387.32,2659.79,1727.53,0,0,2025-03
1001441,2025-03-18,Home & Kitchen,East,Supplier E,WH-South,Standard,6,14.54,3,19.1,5,1,40,5,95.5,72.7,22.8,1,1,2025-03
1005351,2025-03-18,Health & Beauty,South,Supplier A,WH-West,Standard,19,397.01,7,585.15,16,3,41,6,9362.4,6352.16,3010.24,1,1,2025-03
1004427,2025-03-18,Electronics,South,Supplier D,WH-North,Standard,15,432.86,14,714.28,15,0,21,13,10714.2,6492.9,4221.3,0,0,2025-03
1001230,2025-03-18,Electronics,West,Supplier C,WH-West,Standard,23,91.7,6,138.78,20,3,69,6,2775.6,1834.0,941.6,1,1,2025-03
1003368,2025-03-19,Office Supplies,West,Supplier E,WH-South,Standard,6,445.33,11,651.49,3,3,66,11,1954.47,1335.99,618.48,1,1,2025-03
1004496,2025-03-19,Apparel,North,Supplier E,WH-North,Standard,4,158.15,17,273.73,4,0,19,18,1094.92,632.6,462.32,0,0,2025-03
1005740,2025-03-19,Apparel,East,Supplier C,WH-North,Standard,6,63.56,3,77.48,6,0,13,1,464.88,381.36,83.52,0,1,2025-03
1005057,2025-03-19,Office Supplies,South,Supplier D,WH-North,Standard,7,28.41,6,37.74,7,0,72,6,264.18,198.87,65.31,0,1,2025-03
1000415,2025-03-19,Health & Beauty,South,Supplier B,WH-South,Express,14,388.39,16,557.18,12,2,79,18,6686.16,4660.68,2025.48,1,0,2025-03
1002857,2025-03-20,Apparel,West,Supplier D,WH-West,Standard,3,84.87,15,126.5,3,0,79,17,379.5,254.61,124.89,0,0,2025-03
